exp,operadors,seed,h_inicial,h_final,temps_ms,nodes
1,SwapGroups+MoveGroup,206,4479,3088,2595,8415,349,82
1,SwapGroups+MoveGroup,319,4093,9997,2469,0003,286,70
1,SwapGroups+MoveGroup,650,4464,7497,2650,5293,358,86
1,SwapGroups+MoveGroup,77,4283,1506,2535,6528,308,74
1,SwapGroups+MoveGroup,982,4363,0142,2635,9855,340,82
1,SwapGroups+SwapOrder,523,4321,3942,2652,4817,382,103
1,SwapGroups+SwapOrder,87,4575,1249,2776,6760,289,82
1,SwapGroups+SwapOrder,999,4413,8946,2614,4778,304,90
1,SwapGroups+SwapOrder,341,4135,5463,2550,6355,285,85
1,SwapGroups+SwapOrder,712,4195,2661,2925,8427,307,89
1,SwapGroups+SwapOrder,65,4577,7210,2645,9100,318,94
1,SwapGroups+SwapOrder,488,4753,2930,3010,1373,273,81
1,SwapGroups+SwapOrder,230,4187,4046,2248,5014,349,103
1,SwapGroups+SwapOrder,901,4671,1457,2972,3898,303,84
1,SwapGroups+SwapOrder,144,4741,5312,2698,5539,280,82
1,SwapGroups+SwapOrder,378,4422,4825,2955,7265,268,79
1,SwapGroups+SwapOrder,654,4305,9961,2571,3573,316,94
1,SwapGroups+SwapOrder,29,4631,5650,2620,9693,347,91
1,SwapGroups+SwapOrder,810,4419,9700,2592,4903,293,85
1,SwapGroups+SwapOrder,472,4489,9045,2523,9564,286,84
1,SwapGroups+SwapOrder,193,4060,9158,2593,5564,270,79
1,SwapGroups+SwapOrder,556,4540,1241,2749,4618,257,75
1,SwapGroups+SwapOrder,721,4351,9770,2580,3789,273,79
1,SwapGroups+SwapOrder,88,4444,7374,2773,0846,309,91
1,SwapGroups+SwapOrder,402,4458,3512,2578,2209,277,81
1,SwapGroups+SwapOrder,615,3942,2577,2433,8783,362,108
1,SwapGroups+SwapOrder,777,4360,2739,2682,2822,318,90
1,SwapGroups+SwapOrder,5,4452,8546,2721,9230,342,99
1,SwapGroups+SwapOrder,268,4572,8345,2683,9420,262,77
1,SwapGroups+SwapOrder,349,4424,6535,2903,3675,299,86
1,SwapGroups+SwapOrder,920,4116,0922,2486,2866,326,95
1,SwapGroups+SwapOrder,431,4630,8149,2656,1274,321,94
1,SwapGroups+SwapOrder,602,4832,2059,2853,6260,287,83
1,SwapGroups+SwapOrder,118,4358,9093,2507,8751,270,81
1,SwapGroups+SwapOrder,745,4408,0399,2801,3566,290,85
1,SwapGroups+SwapOrder,864,4284,2429,2445,3377,327,96
1,SwapGroups+SwapOrder,52,4093,4853,2793,9916,284,83
1,SwapGroups+SwapOrder,390,4755,7495,2837,9327,273,80
1,SwapGroups+SwapOrder,281,4074,6582,2384,3428,291,86
1,SwapGroups+SwapOrder,973,4125,1971,2409,5843,316,93
1,SwapGroups+SwapOrder,167,4581,6642,2840,4303,290,85
1,SwapGroups+SwapOrder,459,4378,6359,2552,3522,278,80
1,SwapGroups+SwapOrder,630,4810,4237,2743,7544,288,83
1,SwapGroups+SwapOrder,204,4378,7726,2749,7182,264,77
1,SwapGroups+SwapOrder,851,4466,5126,2475,8583,302,88
1,SwapGroups+SwapOrder,76,4234,0444,2658,2142,257,76
1,SwapGroups+SwapOrder,538,4401,0622,2590,2293,284,84
1,SwapGroups+SwapOrder,692,4105,1669,2871,1706,262,77
1,SwapGroups+SwapOrder,314,4684,6565,2557,9161,322,92
1,SwapGroups+SwapOrder,947,4340,6975,2498,7537,325,97
1,SwapGroups+SwapOrder,183,4418,4407,2462,0146,333,97
1,SwapGroups+SwapOrder,420,4669,6420,2801,4072,285,84
