exp,operador,num_centres,heli_per_centre,seed,h_ini,h_fin,temps_ms,nodes
1,SwapGroups+MoveGroup+SwapOrder,5,1,940,4520,1236,2769,9769,226,74
1,SwapGroups+MoveGroup+SwapOrder,5,1,156,4321,0998,2636,0188,251,84
1,SwapGroups+MoveGroup+SwapOrder,5,1,377,4359,2173,2672,7269,235,76
1,SwapGroups+MoveGroup+SwapOrder,5,1,688,4491,7154,2730,0679,241,81
1,SwapGroups+MoveGroup+SwapOrder,5,1,249,4287,3792,2600,2649,275,92
1,SwapGroups+MoveGroup+SwapOrder,5,1,563,5082,5506,2793,8999,331,85
1,SwapGroups+MoveGroup+SwapOrder,5,1,704,5095,5219,3194,6189,366,85
1,SwapGroups+MoveGroup+SwapOrder,5,1,92,4238,0822,2711,3210,324,72
1,SwapGroups+MoveGroup+SwapOrder,5,1,815,4567,0338,2725,1501,315,75
1,SwapGroups+MoveGroup+SwapOrder,5,1,333,4186,8916,2474,0772,291,78
1,SwapGroups+MoveGroup+SwapOrder,5,1,478,4649,9480,2591,8538,355,89
1,SwapGroups+MoveGroup+SwapOrder,5,1,690,4378,3959,2603,6362,332,84
1,SwapGroups+MoveGroup+SwapOrder,5,1,27,4057,3619,2496,8005,444,104
1,SwapGroups+MoveGroup+SwapOrder,5,1,954,4333,3167,2734,1736,297,75
1,SwapGroups+MoveGroup+SwapOrder,5,1,382,4358,9268,2498,2040,324,79
1,SwapGroups+MoveGroup+SwapOrder,5,1,611,3944,7652,2235,7747,266,74
1,SwapGroups+MoveGroup+SwapOrder,5,1,743,4391,5315,2756,6921,341,83
1,SwapGroups+MoveGroup+SwapOrder,5,1,159,4394,2495,2705,7379,348,83
1,SwapGroups+MoveGroup+SwapOrder,5,1,888,4189,8630,2399,6108,359,76
1,SwapGroups+MoveGroup+SwapOrder,5,1,266,4449,9848,3025,3032,293,70
1,SwapGroups+MoveGroup+SwapOrder,5,1,531,4335,8752,2591,3196,321,79
1,SwapGroups+MoveGroup+SwapOrder,5,1,679,4648,5045,2878,6166,306,74
1,SwapGroups+MoveGroup+SwapOrder,5,1,803,4423,8043,2651,1268,341,80
1,SwapGroups+MoveGroup+SwapOrder,5,1,47,4315,0760,2950,3333,428,109
1,SwapGroups+MoveGroup+SwapOrder,5,1,995,4597,4113,2868,0303,329,74
1,SwapGroups+MoveGroup+SwapOrder,5,1,214,4519,4370,2809,6316,370,84
