exp,estrategia,seed,h_inicial,h_final,temps_ms,nodes
2,GreedyPro,920,2529,4400,2460,3864,48,19
2,GreedyPro,431,2620,0075,2551,4906,59,22
2,GreedyPro,602,2871,7588,2791,6327,56,23
2,GreedyPro,118,2499,9508,2408,8574,54,24
2,GreedyPro,745,2845,2222,2739,7704,79,33
2,GreedyPro,864,2478,4402,2418,5364,31,13
2,GreedyPro,52,2617,2088,2551,5456,26,12
2,GreedyPro,390,2793,3257,2735,1802,24,10
2,GreedyPro,281,2386,4214,2317,0156,32,13
2,GreedyPro,973,2440,4422,2368,1956,33,14
2,GreedyPro,167,2876,5151,2821,6157,24,9
2,GreedyPro,459,2592,3501,2531,8576,42,17
2,GreedyPro,630,2719,8718,2685,7617,28,11
2,GreedyPro,204,2742,1479,2670,8657,29,11
2,GreedyPro,851,2538,4304,2427,3378,53,21
2,GreedyPro,76,2799,7641,2709,7205,51,19
2,GreedyPro,538,2578,7277,2520,1963,32,13
2,GreedyPro,692,2970,5708,2886,8113,30,18
2,GreedyPro,314,2558,7881,2531,7323,25,10
2,GreedyPro,947,2491,7205,2435,2301,32,13
2,GreedyPro,183,2453,9992,2392,9764,32,12
2,GreedyPro,420,2756,2861,2698,7493,28,11
2,GreedyPro,559,2755,8291,2676,6514,37,14
2,GreedyPro,601,2860,5737,2805,5869,28,13
2,GreedyPro,732,2598,0786,2522,0225,36,15
2,GreedyPro,11,2768,7427,2709,3001,54,23
2,GreedyPro,298,2515,5213,2450,4041,27,11
2,GreedyPro,467,3045,4353,3002,2971,34,13
2,GreedyPro,825,2572,4324,2489,9259,30,11
2,GreedyPro,940,2615,1522,2595,7715,15,6
2,GreedyPro,156,2578,6632,2549,1062,27,11
2,GreedyPro,377,2643,4670,2620,1477,18,7
2,GreedyPro,688,2680,8134,2630,9387,37,15
2,GreedyPro,249,2600,1614,2497,6568,35,15
2,GreedyPro,563,2697,9972,2676,9643,36,12
2,GreedyPro,704,3026,7743,3005,8570,27,11
2,GreedyPro,92,2619,0771,2572,8682,25,11
2,GreedyPro,815,2657,8869,2627,8156,27,11
2,GreedyPro,333,2450,5335,2392,4910,37,14
2,GreedyPro,478,2591,0464,2567,8743,19,8
2,GreedyPro,690,2580,6436,2551,4692,17,6
2,GreedyPro,27,2608,4781,2535,9526,30,14
2,GreedyPro,954,2709,9074,2618,4234,36,15
2,GreedyPro,382,2432,9468,2386,1182,21,8
2,GreedyPro,611,2287,5285,2202,7438,60,23
2,GreedyPro,743,2751,7928,2691,7715,49,21
2,GreedyPro,159,2592,2848,2546,7445,43,16
2,GreedyPro,888,2354,4710,2323,1345,36,14
2,GreedyPro,266,3063,0029,2931,8574,84,36
2,GreedyPro,531,2549,5637,2401,7939,70,28
